Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
07:44:49,ere,-3.25963E-09,1.816079E-08,6.948319E-23,270,90,0
07:44:49,001,-6.286427E-08,5.16884E-08,1.490116E-08,270,90,0
07:44:49,002,2.654269E-08,-5.634502E-08,1.490116E-08,270,90,0
07:44:49,003,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
07:44:49,004,-1.224689E-07,1.071021E-08,-1.490116E-08,270,90,0
07:44:49,005,2.654269E-08,-1.164153E-08,6.948319E-23,270,90,0
07:44:49,006,-6.286427E-08,3.306195E-08,1.490116E-08,270,90,0
07:44:49,007,-3.25963E-09,-2.654269E-08,6.948319E-23,270,90,0
07:44:49,008,2.654269E-08,-1.164153E-08,6.948319E-23,270,90,0
07:44:49,009,2.654269E-08,3.259629E-09,6.948319E-23,270,90,0
07:44:49,010,-3.25963E-09,-5.634502E-08,-1.490116E-08,270,90,0
07:44:49,011,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
07:44:49,012,-3.25963E-09,3.259629E-09,6.948319E-23,270,90,0
07:44:49,013,-6.286427E-08,3.259629E-09,-1.490116E-08,270,90,0
07:44:49,014,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
07:44:49,015,-3.25963E-09,2.561137E-08,6.948319E-23,270,90,0
07:44:49,016,2.654269E-08,1.816079E-08,6.948319E-23,270,90,0
07:44:49,017,-3.25963E-09,2.933666E-08,1.490116E-08,270,90,0
07:44:49,018,-3.306195E-08,-5.634502E-08,-1.490116E-08,270,90,0
07:44:49,019,-3.25963E-09,-5.634502E-08,6.948319E-23,270,90,0
07:44:49,020,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
07:44:49,021,-6.286427E-08,4.051253E-08,1.490116E-08,270,90,0
07:44:49,022,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
07:44:49,023,-3.25963E-09,4.423782E-08,1.490116E-08,270,90,0
07:44:49,024,-6.286427E-08,4.796311E-08,1.490116E-08,270,90,0
07:44:49,025,-1.820736E-07,-8.614734E-08,6.948319E-23,270,90,0
07:44:49,026,-1.224689E-07,-5.634502E-08,6.948319E-23,270,90,0
07:44:49,027,-6.286427E-08,-2.654269E-08,1.490116E-08,270,90,0
07:44:49,028,-3.25963E-09,2.561137E-08,-1.490116E-08,270,90,0
07:44:49,029,-6.286427E-08,1.071021E-08,6.948319E-23,270,90,0
07:44:49,030,-6.286427E-08,2.561137E-08,6.948319E-23,270,90,0
07:44:49,031,-1.820736E-07,3.259629E-09,1.490116E-08,270,90,0
07:44:49,032,-1.224689E-07,-1.164153E-08,-1.490116E-08,270,90,0
07:44:49,033,-1.820736E-07,-2.654269E-08,6.948319E-23,270,90,0
07:44:49,034,-1.224689E-07,-5.634502E-08,1.490116E-08,270,90,0
07:44:49,035,-1.224689E-07,-5.634502E-08,-1.490116E-08,270,90,0
07:44:49,036,-3.25963E-09,-1.164153E-08,6.948319E-23,270,90,0
07:44:49,037,-3.25963E-09,3.259629E-09,6.948319E-23,270,90,0
07:44:49,038,5.634502E-08,-4.144385E-08,-1.490116E-08,270,90,0
07:44:49,039,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
07:44:49,040,-6.286427E-08,-2.654269E-08,1.490116E-08,270,90,0
07:44:49,041,-1.224689E-07,3.306195E-08,6.948319E-23,270,90,0
