Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
07:36:48,ere,-3.25963E-09,1.816079E-08,6.948319E-23,270,90,0
07:36:48,001,-6.286427E-08,5.16884E-08,1.490116E-08,270,90,0
07:36:48,002,2.654269E-08,-5.634502E-08,1.490116E-08,270,90,0
07:36:48,003,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
07:36:48,004,-1.224689E-07,1.071021E-08,-1.490116E-08,270,90,0
07:36:48,005,2.654269E-08,-1.164153E-08,6.948319E-23,270,90,0
07:36:48,006,-6.286427E-08,3.306195E-08,1.490116E-08,270,90,0
07:36:48,007,-3.25963E-09,-2.654269E-08,6.948319E-23,270,90,0
07:36:48,008,2.654269E-08,-1.164153E-08,6.948319E-23,270,90,0
07:36:48,009,2.654269E-08,3.259629E-09,6.948319E-23,270,90,0
07:36:48,010,-3.25963E-09,-5.634502E-08,-1.490116E-08,270,90,0
07:36:48,011,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
07:36:48,012,-3.25963E-09,3.259629E-09,6.948319E-23,270,90,0
07:36:48,013,-6.286427E-08,3.259629E-09,-1.490116E-08,270,90,0
07:36:48,014,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
07:36:48,015,-3.25963E-09,2.561137E-08,6.948319E-23,270,90,0
07:36:48,016,2.654269E-08,1.816079E-08,6.948319E-23,270,90,0
07:36:48,017,-3.25963E-09,2.933666E-08,1.490116E-08,270,90,0
07:36:48,018,-3.306195E-08,-5.634502E-08,-1.490116E-08,270,90,0
07:36:48,019,-3.25963E-09,-5.634502E-08,6.948319E-23,270,90,0
07:36:48,020,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
07:36:48,021,-6.286427E-08,4.051253E-08,1.490116E-08,270,90,0
07:36:48,022,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
07:36:48,023,-3.25963E-09,4.423782E-08,1.490116E-08,270,90,0
07:36:48,024,-6.286427E-08,4.796311E-08,1.490116E-08,270,90,0
07:36:48,025,-1.820736E-07,-8.614734E-08,6.948319E-23,270,90,0
07:36:48,026,-1.224689E-07,-5.634502E-08,6.948319E-23,270,90,0
07:36:48,027,-6.286427E-08,-2.654269E-08,1.490116E-08,270,90,0
07:36:48,028,-3.25963E-09,2.561137E-08,-1.490116E-08,270,90,0
07:36:48,029,-6.286427E-08,1.071021E-08,6.948319E-23,270,90,0
07:36:48,030,-6.286427E-08,2.561137E-08,6.948319E-23,270,90,0
07:36:48,031,-1.820736E-07,3.259629E-09,1.490116E-08,270,90,0
07:36:48,032,-1.224689E-07,-1.164153E-08,-1.490116E-08,270,90,0
07:36:48,033,-1.820736E-07,-2.654269E-08,6.948319E-23,270,90,0
07:36:48,034,-1.224689E-07,-5.634502E-08,1.490116E-08,270,90,0
07:36:48,035,-1.224689E-07,-5.634502E-08,-1.490116E-08,270,90,0
07:36:48,036,-3.25963E-09,-1.164153E-08,6.948319E-23,270,90,0
07:36:48,037,-3.25963E-09,3.259629E-09,6.948319E-23,270,90,0
07:36:48,038,5.634502E-08,-4.144385E-08,-1.490116E-08,270,90,0
07:36:48,039,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
07:36:48,040,-6.286427E-08,-2.654269E-08,1.490116E-08,270,90,0
07:36:48,041,-1.224689E-07,3.306195E-08,6.948319E-23,270,90,0
