Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
12:46:21,001,-1.318585,-4.794706,14.96153,359.9937,93.02989,90.1184
12:46:21,002,-1.318585,-4.794706,12.92819,359.9937,93.02989,90.1184
12:46:21,003,-1.318585,-4.794706,10.86152,359.9937,93.02989,90.1184
12:46:21,004,-1.318585,-4.794706,8.861523,359.9937,93.02989,90.1184
12:46:21,005,-1.318584,-4.794706,6.794855,359.9937,93.0299,90.1184
12:46:21,006,-1.318585,-4.794706,4.794855,359.9937,93.02989,90.1184
12:46:21,007,-1.318585,-4.794706,2.728187,359.9937,93.02989,90.1184
12:46:21,008,-1.318585,-4.794706,0.7281867,359.9937,93.02989,90.1184
12:46:21,009,-1.318585,-4.794706,-1.338481,359.9937,93.02989,90.1184
12:46:21,010,-1.318583,-4.794703,-3.313238,359.9937,93.02989,90.1184
12:46:21,011,0.7950595,-53.23653,22.51209,-0.004570037,165.8283,350.8135
12:46:21,012,0.3875412,-45.71123,22.53151,-0.004570037,165.8283,350.8135
12:46:21,013,-0.01997712,-38.06257,22.55093,-0.004570037,165.8283,350.8135
12:46:21,014,-0.4341761,-30.66064,22.57067,-0.004570037,165.8283,350.8135
12:46:21,015,-0.8350137,-23.01198,22.58977,-0.004570037,165.8283,350.8135
12:46:21,016,-1.249213,-15.61004,22.60951,-0.004570037,165.8283,350.8135
12:46:21,017,-1.656731,-7.96138,22.62893,-0.004570037,165.8283,350.8135
12:46:21,018,-2.071667,-0.5594485,22.64835,-0.004570037,165.8283,350.8135
12:46:21,019,-2.471768,7.089215,22.66777,-0.004570037,165.8283,350.8135
12:46:21,020,-2.879286,14.36939,22.68719,-0.004570037,165.8283,350.8135
12:46:21,021,-10.06315,20.24029,2.502719,359.987,93.02987,90.24479
12:46:21,022,-10.06246,20.24029,0.4693851,359.987,93.02987,90.24479
12:46:21,023,-10.06178,20.24029,-1.597282,359.987,93.02987,90.24479
12:46:21,024,-10.06109,20.24028,-3.597283,359.987,93.02987,90.24479
12:46:21,025,-10.06042,20.24028,-5.66395,359.987,93.02987,90.24479
12:46:21,026,-10.05972,20.24028,-7.663951,359.987,93.02987,90.24479
12:46:21,027,-10.05904,20.24028,-9.730618,359.987,93.02987,90.24479
12:46:21,028,-10.05836,20.24028,-11.73062,359.987,93.02987,90.24479
12:46:21,029,-10.05768,20.24027,-13.79729,359.987,93.02987,90.24479
12:46:21,030,-10.05699,20.24027,-15.77204,359.987,93.02987,90.24479
12:46:21,031,0.7956454,-55.15091,17.45559,-0.004570037,165.8283,350.8135
12:46:21,032,0.465631,-47.29361,17.47153,-0.004570037,165.8283,350.8135
12:46:21,033,0.1356167,-39.3075,17.48748,-0.004570037,165.8283,350.8135
12:46:21,034,-0.1998077,-31.579,17.50369,-0.004570037,165.8283,350.8135
12:46:21,035,-0.524412,-23.59289,17.51937,-0.004570037,165.8283,350.8135
12:46:21,036,-0.8598365,-15.86439,17.53558,-0.004570037,165.8283,350.8135
12:46:21,037,-1.189851,-7.878281,17.55153,-0.004570037,165.8283,350.8135
12:46:21,038,-1.519865,-0.1497854,17.56747,-0.004570037,165.8283,350.8135
12:46:21,039,-1.84988,7.836326,17.58342,-0.004570037,165.8283,350.8135
12:46:21,040,-2.179894,15.43763,17.59937,-0.004570037,165.8283,350.8135
