Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
08:06:00,ere,-3.25963E-09,1.816079E-08,6.948319E-23,270,90,0
08:06:00,001,-6.286427E-08,5.16884E-08,1.490116E-08,270,90,0
08:06:00,002,2.654269E-08,-5.634502E-08,1.490116E-08,270,90,0
08:06:00,003,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
08:06:00,004,-1.224689E-07,1.071021E-08,-1.490116E-08,270,90,0
08:06:00,005,2.654269E-08,-1.164153E-08,6.948319E-23,270,90,0
08:06:00,006,-6.286427E-08,3.306195E-08,1.490116E-08,270,90,0
08:06:00,007,-3.25963E-09,-2.654269E-08,6.948319E-23,270,90,0
08:06:00,008,2.654269E-08,-1.164153E-08,6.948319E-23,270,90,0
08:06:00,009,2.654269E-08,3.259629E-09,6.948319E-23,270,90,0
08:06:00,010,-3.25963E-09,-5.634502E-08,-1.490116E-08,270,90,0
08:06:00,011,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
08:06:00,012,-3.25963E-09,3.259629E-09,6.948319E-23,270,90,0
08:06:00,013,-6.286427E-08,3.259629E-09,-1.490116E-08,270,90,0
08:06:00,014,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
08:06:00,015,-3.25963E-09,2.561137E-08,6.948319E-23,270,90,0
08:06:00,016,2.654269E-08,1.816079E-08,6.948319E-23,270,90,0
08:06:00,017,-3.25963E-09,2.933666E-08,1.490116E-08,270,90,0
08:06:00,018,-3.306195E-08,-5.634502E-08,-1.490116E-08,270,90,0
08:06:00,019,-3.25963E-09,-5.634502E-08,6.948319E-23,270,90,0
08:06:00,020,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
08:06:00,021,-6.286427E-08,4.051253E-08,1.490116E-08,270,90,0
08:06:00,022,-6.286427E-08,1.816079E-08,6.948319E-23,270,90,0
08:06:00,023,-3.25963E-09,4.423782E-08,1.490116E-08,270,90,0
08:06:00,024,-6.286427E-08,4.796311E-08,1.490116E-08,270,90,0
08:06:00,025,-1.820736E-07,-8.614734E-08,6.948319E-23,270,90,0
08:06:00,026,-1.224689E-07,-5.634502E-08,6.948319E-23,270,90,0
08:06:00,027,-6.286427E-08,-2.654269E-08,1.490116E-08,270,90,0
08:06:00,028,-3.25963E-09,2.561137E-08,-1.490116E-08,270,90,0
08:06:00,029,-6.286427E-08,1.071021E-08,6.948319E-23,270,90,0
08:06:00,030,-6.286427E-08,2.561137E-08,6.948319E-23,270,90,0
08:06:00,031,-1.820736E-07,3.259629E-09,1.490116E-08,270,90,0
08:06:00,032,-1.224689E-07,-1.164153E-08,-1.490116E-08,270,90,0
08:06:00,033,-1.820736E-07,-2.654269E-08,6.948319E-23,270,90,0
08:06:00,034,-1.224689E-07,-5.634502E-08,1.490116E-08,270,90,0
08:06:00,035,-1.224689E-07,-5.634502E-08,-1.490116E-08,270,90,0
08:06:00,036,-3.25963E-09,-1.164153E-08,6.948319E-23,270,90,0
08:06:00,037,-3.25963E-09,3.259629E-09,6.948319E-23,270,90,0
08:06:00,038,5.634502E-08,-4.144385E-08,-1.490116E-08,270,90,0
08:06:00,039,-6.286427E-08,-5.634502E-08,6.948319E-23,270,90,0
08:06:00,040,-6.286427E-08,-2.654269E-08,1.490116E-08,270,90,0
08:06:00,041,-1.224689E-07,3.306195E-08,6.948319E-23,270,90,0
