Time collected, Cylinder #, X, Y, Z, Pitch, Yaw, Roll
11:32:37,ere,-3.259629E-09,3.259629E-09,2.033963E-16,359.4931,233.2226,269.3219
11:32:37,001,-3.25963E-09,3.25963E-09,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,002,-3.259629E-09,3.259629E-09,2.033963E-16,359.4931,233.2226,269.3219
11:32:37,003,-1.816079E-08,6.286427E-08,1.192093E-07,359.2277,155.8244,270.3467
11:32:37,004,-1.816079E-08,1.224689E-07,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,005,-3.259629E-09,3.259629E-09,2.033963E-16,359.4931,233.2226,269.3219
11:32:37,006,-1.816079E-08,6.286427E-08,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,007,1.164153E-08,3.259629E-09,5.960464E-08,359.4931,233.2226,269.3219
11:32:37,008,1.164153E-08,6.286427E-08,1.192093E-07,359.2277,155.8244,270.3467
11:32:37,009,-3.25963E-09,1.224689E-07,-6.526897E-17,0.3930395,297.6608,269.2502
11:32:37,010,-1.816079E-08,3.25963E-09,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,011,-3.25963E-09,3.25963E-09,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,012,-1.816079E-08,6.286427E-08,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,013,1.164153E-08,6.286427E-08,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,014,-3.25963E-09,3.25963E-09,-5.960464E-08,359.2277,155.8244,270.3467
11:32:37,015,-3.25963E-09,-2.654269E-08,3.430416E-16,359.2817,211.9608,269.5519
11:32:37,016,-1.816079E-08,3.25963E-09,8.940697E-08,0.3930395,297.6608,269.2502
11:32:37,017,-3.25963E-09,1.224689E-07,8.940697E-08,0.3930395,297.6608,269.2502
11:32:37,018,-1.816079E-08,3.25963E-09,-6.526897E-17,0.3930395,297.6608,269.2502
11:32:37,019,-3.25963E-09,1.224689E-07,5.960464E-08,0.3930395,297.6608,269.2502
11:32:37,020,-1.816079E-08,3.25963E-09,-6.526897E-17,0.3930395,297.6608,269.2502
11:32:37,021,-3.25963E-09,-8.614734E-08,3.430416E-16,359.2817,211.9608,269.5519
11:32:37,022,-1.816079E-08,3.25963E-09,-6.526897E-17,0.3930395,297.6608,269.2502
11:32:37,023,-3.25963E-09,3.25963E-09,3.430416E-16,359.2817,211.9608,269.5519
11:32:37,024,-3.25963E-09,3.25963E-09,-1.192093E-07,359.2817,211.9608,269.5519
11:32:37,025,1.164153E-08,1.224689E-07,1.192093E-07,359.2277,155.8244,270.3467
11:32:37,026,1.164153E-08,1.224689E-07,4.735795E-16,359.2277,155.8244,270.3467
11:32:37,027,1.164153E-08,1.820736E-07,1.192093E-07,359.2277,155.8244,270.3467
